procom;out;in;self;sum;inout;saldo
18034;2932;1023;1707;5662;3955;-1909
18035;2485;693;1245;4423;3178;-1792
18036;263;44;74;381;307;-219
18037;1836;1826;1337;4999;3662;-10
18038;417;234;98;749;651;-183
18039;431;305;162;898;736;-126
18040;183;136;66;385;319;-47
18041;2764;760;1003;4527;3524;-2004
18042;83;36;28;147;119;-47
18043;1072;57;141;1270;1129;-1015
18044;68;11;9;88;79;-57
18045;277;44;68;389;321;-233
18046;2177;532;775;3484;2709;-1645
18047;373;101;188;662;474;-272
18048;1240;528;783;2551;1768;-712
18049;468;462;135;1065;930;-6
18050;1758;680;1197;3635;2438;-1078
18051;388;436;83;907;824;48
18052;436;331;331;1098;767;-105
18053;747;254;223;1224;1001;-493
18054;259;118;94;471;377;-141
18055;270;45;40;355;315;-225
18056;621;1341;607;2569;1962;720
18057;331;149;108;588;480;-182
18058;137;67;37;241;204;-70
18059;122;29;18;169;151;-93
18060;2220;1078;608;3906;3298;-1142
18061;1200;740;1066;3006;1940;-460
18062;354;394;184;932;748;40
18063;372;121;52;545;493;-251
18064;82;21;48;151;103;-61
18065;356;208;178;742;564;-148
18066;68;19;23;110;87;-49
18067;73;38;16;127;111;-35
18068;3323;1007;1868;6198;4330;-2316
18069;2534;1208;2158;5900;3742;-1326
18070;147;58;27;232;205;-89
18071;603;133;209;945;736;-470
18072;2155;645;734;3534;2800;-1510
18073;1073;770;490;2333;1843;-303
18074;60;10;27;97;70;-50
18075;1101;357;320;1778;1458;-744
18076;1410;770;949;3129;2180;-640
18077;565;147;145;857;712;-418
18078;2425;1131;1077;4633;3556;-1294
18079;141;31;32;204;172;-110
18080;517;270;132;919;787;-247
18081;1276;170;329;1775;1446;-1106
18082;42;13;20;75;55;-29
18083;650;264;346;1260;914;-386
18084;855;236;324;1415;1091;-619
18085;620;134;260;1014;754;-486
18086;1088;374;347;1809;1462;-714
18087;695;365;233;1293;1060;-330
18088;1509;698;1731;3938;2207;-811
18089;85;39;21;145;124;-46
18090;394;270;133;797;664;-124
18091;204;10;32;246;214;-194
18092;565;180;191;936;745;-385
18093;1188;363;693;2244;1551;-825
18094;238;55;185;478;293;-183
18095;614;1294;196;2104;1908;680
18096;174;58;101;333;232;-116
18097;143;445;43;631;588;302
18098;98;4;22;124;102;-94
18099;200;45;85;330;245;-155
18100;497;252;322;1071;749;-245
18101;224;57;87;368;281;-167
18102;3493;3976;4175;11644;7469;483
18103;110;31;19;160;141;-79
18104;338;45;60;443;383;-293
18105;53;16;10;79;69;-37
18106;366;138;177;681;504;-228
18107;573;181;280;1034;754;-392
18108;130;35;23;188;165;-95
18109;606;1260;363;2229;1866;654
18110;9829;36558;25146;71533;46387;26729
18111;313;71;117;501;384;-242
18112;359;108;108;575;467;-251
18113;545;413;426;1384;958;-132
18114;779;386;515;1680;1165;-393
18115;572;277;266;1115;849;-295
18116;294;36;46;376;330;-258
18117;207;159;133;499;366;-48
18118;685;942;190;1817;1627;257
18119;141;111;40;292;252;-30
18120;388;240;108;736;628;-148
18121;616;348;166;1130;964;-268
18122;1734;1181;970;3885;2915;-553
18123;1309;710;1656;3675;2019;-599
18124;229;58;40;327;287;-171
18125;20;40;7;67;60;20
18126;61;17;18;96;78;-44
18127;428;17;14;459;445;-411
18128;102;25;85;212;127;-77
18129;792;60;73;925;852;-732
18130;185;46;50;281;231;-139
18131;227;94;157;478;321;-133
18132;145;73;161;379;218;-72
18133;221;232;55;508;453;11
18134;218;59;85;362;277;-159
18135;1713;600;462;2775;2313;-1113
18136;380;114;142;636;494;-266
18137;2403;2056;850;5309;4459;-347
18138;1134;2040;1621;4795;3174;906
18139;698;276;293;1267;974;-422
18140;552;191;196;939;743;-361
18141;492;139;57;688;631;-353
18142;100;16;58;174;116;-84
18143;560;458;588;1606;1018;-102
18144;340;40;96;476;380;-300
18145;186;40;49;275;226;-146
18146;427;259;303;989;686;-168
18147;373;119;85;577;492;-254
18148;80;16;18;114;96;-64
18149;261;76;63;400;337;-185
18150;2278;1881;1248;5407;4159;-397
18151;485;98;118;701;583;-387
18152;259;124;25;408;383;-135
18153;2894;2961;2876;8731;5855;67
18154;217;37;40;294;254;-180
18155;593;303;267;1163;896;-290
18156;247;60;50;357;307;-187
18157;538;26;59;623;564;-512
18158;148;29;26;203;177;-119
18159;1144;571;333;2048;1715;-573
18160;1569;288;561;2418;1857;-1281
18161;359;153;68;580;512;-206
18162;2129;304;414;2847;2433;-1825
18163;860;369;288;1517;1229;-491
18164;1276;368;624;2268;1644;-908
18165;496;54;102;652;550;-442
18166;185;29;52;266;214;-156
18167;77;32;20;129;109;-45
18168;467;417;480;1364;884;-50
18169;781;300;112;1193;1081;-481
18170;66;12;27;105;78;-54
18171;503;527;819;1849;1030;24
18172;28;45;15;88;73;17
18173;1444;327;410;2181;1771;-1117
18174;179;27;6;212;206;-152
18175;455;140;151;746;595;-315
18176;2423;617;1128;4168;3040;-1806
18177;9633;8394;20629;38656;18027;-1239
18178;27;13;5;45;40;-14
18179;315;353;80;748;668;38
18180;1046;590;547;2183;1636;-456
18181;695;69;171;935;764;-626
18182;6574;8322;12283;27179;14896;1748
18183;53;9;16;78;62;-44
18184;143;102;234;479;245;-41
18185;790;323;226;1339;1113;-467
18186;357;43;121;521;400;-314
18187;217;46;41;304;263;-171
18188;158;34;26;218;192;-124
18189;658;48;176;882;706;-610
18190;1214;270;455;1939;1484;-944
19001;529;197;153;879;726;-332
19002;1421;466;721;2608;1887;-955
19003;710;179;299;1188;889;-531
19004;271;51;59;381;322;-220
19005;1700;1502;864;4066;3202;-198
19006;743;182;150;1075;925;-561
19007;251;150;71;472;401;-101
19008;145;43;48;236;188;-102
19009;387;159;221;767;546;-228
19010;428;214;236;878;642;-214
19011;365;179;57;601;544;-186
19012;1026;412;225;1663;1438;-614
19013;225;219;65;509;444;-6
19014;179;35;59;273;214;-144
19015;969;210;343;1522;1179;-759
19016;1035;649;880;2564;1684;-386
19017;641;415;381;1437;1056;-226
19018;482;160;151;793;642;-322
19019;220;64;63;347;284;-156
19020;776;229;238;1243;1005;-547
19021;2922;3332;5129;11383;6254;410
19022;483;450;308;1241;933;-33
19023;217;42;55;314;259;-175
19024;197;71;45;313;268;-126
19025;2273;1700;2672;6645;3973;-573
19026;2123;1307;1124;4554;3430;-816
19027;101;47;44;192;148;-54
19028;211;69;49;329;280;-142
19029;981;597;330;1908;1578;-384
19030;420;159;113;692;579;-261
19031;388;369;202;959;757;-19
19032;450;147;112;709;597;-303
19033;442;434;249;1125;876;-8
19034;632;299;250;1181;931;-333
19035;6801;15183;10346;32330;21984;8382
19036;7358;20370;27814;55542;27728;13012
19037;706;471;217;1394;1177;-235
19038;267;37;62;366;304;-230
19039;185;39;52;276;224;-146
19040;118;14;29;161;132;-104
19041;1392;646;699;2737;2038;-746
19042;207;175;61;443;382;-32
19043;556;274;146;976;830;-282
19044;409;80;110;599;489;-329
19045;273;300;113;686;573;27
19046;738;1130;419;2287;1868;392
19047;361;234;243;838;595;-127
19048;705;99;128;932;804;-606
19049;263;94;55;412;357;-169
19050;481;248;290;1019;729;-233
19051;558;380;347;1285;938;-178
19052;817;375;581;1773;1192;-442
19053;375;125;207;707;500;-250
19054;894;204;280;1378;1098;-690
19055;1177;866;509;2552;2043;-311
19056;731;428;210;1369;1159;-303
19057;812;142;254;1208;954;-670
19058;1095;190;271;1556;1285;-905
19059;1010;260;431;1701;1270;-750
19060;318;150;115;583;468;-168
19061;348;115;124;587;463;-233
19062;1840;1895;1342;5077;3735;55
19063;422;34;72;528;456;-388
19064;816;299;666;1781;1115;-517
19065;483;246;201;930;729;-237
19066;1529;934;596;3059;2463;-595
19067;2863;1251;1913;6027;4114;-1612
19068;1512;321;477;2310;1833;-1191
19069;594;172;267;1033;766;-422
19070;236;162;87;485;398;-74
19071;913;738;789;2440;1651;-175
19072;1153;383;317;1853;1536;-770
19073;499;107;152;758;606;-392
19074;596;69;116;781;665;-527
19075;543;486;296;1325;1029;-57
19076;1831;806;1577;4214;2637;-1025
19077;544;566;324;1434;1110;22
19078;487;84;76;647;571;-403
19079;858;318;233;1409;1176;-540
19080;452;136;103;691;588;-316
19081;1377;596;460;2433;1973;-781
19082;276;38;25;339;314;-238
19083;598;342;426;1366;940;-256
19084;2283;1080;1717;5080;3363;-1203
19085;690;394;486;1570;1084;-296
19086;1011;913;627;2551;1924;-98
19087;511;162;157;830;673;-349
19088;537;645;564;1746;1182;108
19089;452;148;248;848;600;-304
19090;486;997;506;1989;1483;511
19091;206;10;15;231;216;-196
19092;368;251;220;839;619;-117
19093;199;38;73;310;237;-161
19094;1343;501;690;2534;1844;-842
19095;1171;493;506;2170;1664;-678
19096;393;290;82;765;683;-103
19097;1769;1312;2107;5188;3081;-457
19098;1961;1365;2301;5627;3326;-596
19099;791;942;620;2353;1733;151
19100;674;645;214;1533;1319;-29
19101;237;10;61;308;247;-227
19102;2311;750;1550;4611;3061;-1561
19103;570;185;266;1021;755;-385
19104;198;57;34;289;255;-141
19105;216;63;26;305;279;-153
19106;194;77;58;329;271;-117
19107;491;208;364;1063;699;-283
19108;241;35;50;326;276;-206
19109;1024;743;552;2319;1767;-281
19110;510;298;349;1157;808;-212
19111;1358;1139;684;3181;2497;-219
19112;1640;526;745;2911;2166;-1114
19113;1081;824;958;2863;1905;-257
19114;163;116;76;355;279;-47
19115;156;16;23;195;172;-140
20001;783;277;718;1778;1060;-506
20002;1969;2795;3359;8123;4764;826
20003;1581;1502;1493;4576;3083;-79
20004;903;303;293;1499;1206;-600
20005;1084;1190;749;3023;2274;106
20006;236;118;81;435;354;-118
20007;1046;652;968;2666;1698;-394
20008;977;649;1231;2857;1626;-328
20009;346;344;252;942;690;-2
20010;647;463;583;1693;1110;-184
20011;768;683;699;2150;1451;-85
20012;536;347;300;1183;883;-189
20013;876;613;786;2275;1489;-263
20014;1339;632;1175;3146;1971;-707
20015;2348;2256;4802;9406;4604;-92
20016;1402;797;1241;3440;2199;-605
20017;3994;6166;8543;18703;10160;2172
20018;1114;421;869;2404;1535;-693
20019;734;574;748;2056;1308;-160
20020;350;254;207;811;604;-96
20021;5135;2405;2959;10499;7540;-2730
20022;952;651;862;2465;1603;-301
20023;426;106;170;702;532;-320
20024;631;1977;953;3561;2608;1346
20025;610;298;474;1382;908;-312
20026;2858;1133;2495;6486;3991;-1725
20027;2502;1545;2377;6424;4047;-957
20028;1479;1280;1867;4626;2759;-199
20029;490;146;256;892;636;-344
20030;5388;26006;17057;48451;31394;20618
20031;1897;1022;1516;4435;2919;-875
20032;273;124;128;525;397;-149
20033;2192;1189;1873;5254;3381;-1003
20034;1103;857;1091;3051;1960;-246
20035;1543;608;1451;3602;2151;-935
20036;1410;494;1018;2922;1904;-916
20037;958;633;447;2038;1591;-325
20038;1461;1845;1850;5156;3306;384
20039;1648;1698;2106;5452;3346;50
20040;363;624;174;1161;987;261
20041;514;433;388;1335;947;-81
20042;1596;1529;1781;4906;3125;-67
20043;552;608;369;1529;1160;56
20044;833;404;330;1567;1237;-429
20045;5416;2255;3221;10892;7671;-3161
20046;349;68;198;615;417;-281
20047;1262;881;1463;3606;2143;-381
20048;437;90;202;729;527;-347
20049;743;397;478;1618;1140;-346
20050;675;521;619;1815;1196;-154
20051;1578;719;1189;3486;2297;-859
20052;2145;904;1535;4584;3049;-1241
20053;2273;1016;2232;5521;3289;-1257
20054;1227;520;914;2661;1747;-707
20055;1876;616;1765;4257;2492;-1260
20056;502;210;340;1052;712;-292
20057;3774;1423;1684;6881;5197;-2351
20058;413;185;225;823;598;-228
20059;533;164;328;1025;697;-369
20060;383;106;198;687;489;-277
20061;1473;888;1451;3812;2361;-585
20062;484;206;198;888;690;-278
20063;868;558;464;1890;1426;-310
20064;628;344;438;1410;972;-284
20065;3916;4871;6793;15580;8787;955
20066;3029;3648;7428;14105;6677;619
20067;657;448;352;1457;1105;-209
20068;632;327;407;1366;959;-305
20069;3854;1214;2033;7101;5068;-2640
20070;1724;941;2148;4813;2665;-783
21001;534;84;430;1048;618;-450
21002;416;123;200;739;539;-293
21003;107;23;68;198;130;-84
21004;3757;1659;4751;10167;5416;-2098
21005;226;112;219;557;338;-114
21006;331;407;1322;2060;738;76
21007;544;238;405;1187;782;-306
21008;5210;27677;51142;84029;32887;22467
21009;223;74;170;467;297;-149
21010;573;357;517;1447;930;-216
21011;2628;7667;9559;19854;10295;5039
21012;1139;324;488;1951;1463;-815
21013;1530;8989;7559;18078;10519;7459
21014;160;26;89;275;186;-134
21015;1945;954;2432;5331;2899;-991
21016;928;398;619;1945;1326;-530
21017;1175;1364;1951;4490;2539;189
21018;668;273;541;1482;941;-395
21019;1108;762;2316;4186;1870;-346
21020;587;217;291;1095;804;-370
21021;956;502;706;2164;1458;-454
21022;1619;1083;1541;4243;2702;-536
21023;1074;557;827;2458;1631;-517
21024;743;538;717;1998;1281;-205
21025;233;46;109;388;279;-187
21026;188;339;418;945;527;151
21027;335;102;710;1147;437;-233
21028;671;553;1204;2428;1224;-118
21029;1343;2415;1656;5414;3758;1072
21030;1094;201;591;1886;1295;-893
21031;1068;187;875;2130;1255;-881
21032;374;204;155;733;578;-170
21033;753;80;665;1498;833;-673
21034;1225;427;761;2413;1652;-798
21035;728;259;302;1289;987;-469
21036;237;311;224;772;548;74
21037;1209;794;1873;3876;2003;-415
21038;1755;1044;1158;3957;2799;-711
21039;887;257;602;1746;1144;-630
21040;5515;2313;4629;12457;7828;-3202
21041;2965;2486;3866;9317;5451;-479
21042;864;544;1262;2670;1408;-320
21043;59;38;90;187;97;-21
21044;505;48;338;891;553;-457
21045;483;172;313;968;655;-311
21046;827;835;1890;3552;1662;8
21047;463;132;990;1585;595;-331
21048;990;447;472;1909;1437;-543
21049;226;37;198;461;263;-189
21050;496;106;530;1132;602;-390
21051;4472;9933;15846;30251;14405;5461
21052;678;504;916;2098;1182;-174
21053;596;217;394;1207;813;-379
21054;434;95;627;1156;529;-339
21055;722;232;442;1396;954;-490
21056;1256;984;2119;4359;2240;-272
21057;1141;403;670;2214;1544;-738
21058;444;112;613;1169;556;-332
21059;731;244;1390;2365;975;-487
21060;1198;1681;1058;3937;2879;483
21061;618;804;1858;3280;1422;186
21062;1191;281;970;2442;1472;-910
21063;594;193;286;1073;787;-401
21064;279;105;136;520;384;-174
21065;61;103;26;190;164;42
21066;720;483;306;1509;1203;-237
21067;759;486;1045;2290;1245;-273
21068;205;25;123;353;230;-180
21069;66;14;42;122;80;-52
21070;1443;316;1250;3009;1759;-1127
21071;881;217;786;1884;1098;-664
21072;1535;519;2839;4893;2054;-1016
21073;515;121;256;892;636;-394
21074;692;540;1043;2275;1232;-152
21075;404;94;326;824;498;-310
21076;1059;544;1001;2604;1603;-515
21077;487;904;1284;2675;1391;417
21079;908;95;827;1830;1003;-813
21080;834;550;1106;2490;1384;-284
21081;1369;580;944;2893;1949;-789
21082;314;209;571;1094;523;-105
21083;849;468;1018;2335;1317;-381
21084;378;86;381;845;464;-292
21085;480;262;479;1221;742;-218
21086;1389;167;2460;4016;1556;-1222
21087;711;411;801;1923;1122;-300
21088;549;42;301;892;591;-507
21089;369;431;975;1775;800;62
21091;340;48;377;765;388;-292
21092;331;199;718;1248;530;-132
21093;844;2277;2627;5748;3121;1433
21094;489;369;430;1288;858;-120
21095;236;79;260;575;315;-157
21096;615;133;450;1198;748;-482
21097;1315;1137;1091;3543;2452;-178
21098;895;597;1063;2555;1492;-298
21099;552;187;491;1230;739;-365
21100;253;51;216;520;304;-202
21101;622;374;735;1731;996;-248
21102;356;108;185;649;464;-248
21103;210;43;194;447;253;-167
21104;525;108;1012;1645;633;-417
21105;475;373;180;1028;848;-102
21106;866;554;942;2362;1420;-312
21107;1012;272;489;1773;1284;-740
21108;1522;301;1911;3734;1823;-1221
21109;682;57;600;1339;739;-625
21110;973;408;913;2294;1381;-565
21111;1546;1187;1109;3842;2733;-359
21112;303;55;186;544;358;-248
21113;430;222;402;1054;652;-208
21114;662;126;526;1314;788;-536
21115;1092;3010;2448;6550;4102;1918
21116;1047;195;610;1852;1242;-852
21117;290;97;391;778;387;-193
21118;206;86;234;526;292;-120
22001;2534;1177;2667;6378;3711;-1357
22002;412;537;455;1404;949;125
22003;1157;320;740;2217;1477;-837
22004;89;10;21;120;99;-79
22005;122;342;400;864;464;220
22006;3604;4679;6023;14306;8283;1075
22007;1098;507;1238;2843;1605;-591
22009;1461;496;1374;3331;1957;-965
22011;599;58;202;859;657;-541
22012;140;33;14;187;173;-107
22013;1139;268;452;1859;1407;-871
22015;157;49;32;238;206;-108
22017;516;186;300;1002;702;-330
22018;166;33;39;238;199;-133
22019;144;50;38;232;194;-94
22020;268;88;118;474;356;-180
22021;233;39;88;360;272;-194
22022;1561;2593;2238;6392;4154;1032
22023;438;102;83;623;540;-336
22024;250;74;73;397;324;-176
22025;1117;192;954;2263;1309;-925
22026;111;7;20;138;118;-104
22027;220;43;184;447;263;-177
22028;42;7;16;65;49;-35
22029;225;126;136;487;351;-99
22030;168;30;35;233;198;-138
22031;585;321;274;1180;906;-264
22032;524;246;229;999;770;-278
22033;394;86;188;668;480;-308
22034;1406;448;627;2481;1854;-958
22035;752;347;266;1365;1099;-405
22036;190;211;162;563;401;21
22037;570;93;317;980;663;-477
22038;291;173;450;914;464;-118
22039;286;330;796;1412;616;44
22040;191;28;103;322;219;-163
22041;380;143;206;729;523;-237
22042;289;195;233;717;484;-94
22043;234;75;51;360;309;-159
22045;115;7;14;136;122;-108
22046;200;46;123;369;246;-154
22047;737;280;516;1533;1017;-457
22048;352;130;232;714;482;-222
22049;402;495;195;1092;897;93
22050;723;1858;1482;4063;2581;1135
22051;339;230;220;789;569;-109
22052;195;41;55;291;236;-154
22053;1030;293;643;1966;1323;-737
22054;131;6;13;150;137;-125
22055;511;363;476;1350;874;-148
22056;252;52;107;411;304;-200
22057;144;270;64;478;414;126
22058;315;52;114;481;367;-263
22059;131;64;36;231;195;-67
22060;149;39;19;207;188;-110
22061;1646;659;768;3073;2305;-987
22062;1057;4484;2781;8322;5541;3427
22063;210;54;159;423;264;-156
22064;272;106;236;614;378;-166
22066;346;529;459;1334;875;183
22067;435;220;446;1101;655;-215
22068;269;134;120;523;403;-135
22069;232;216;82;530;448;-16
22070;268;44;70;382;312;-224
22071;173;17;64;254;190;-156
22072;240;32;84;356;272;-208
22073;107;130;25;262;237;23
22074;359;329;356;1044;688;-30
22075;307;342;349;998;649;35
22076;89;26;43;158;115;-63
22077;162;41;34;237;203;-121
22078;268;43;47;358;311;-225
22079;1704;715;1035;3454;2419;-989
22080;272;83;53;408;355;-189
22081;244;57;206;507;301;-187
22082;287;72;141;500;359;-215
22083;340;100;216;656;440;-240
22084;151;622;90;863;773;471
22085;179;22;86;287;201;-157
22086;164;96;115;375;260;-68
22087;529;186;969;1684;715;-343
22088;284;733;396;1413;1017;449
22089;521;272;261;1054;793;-249
22090;113;14;21;148;127;-99
22091;173;12;24;209;185;-161
22092;826;128;592;1546;954;-698
22093;275;102;124;501;377;-173
22094;66;2;9;77;68;-64
22095;509;340;654;1503;849;-169
22096;159;44;83;286;203;-115
22097;393;173;191;757;566;-220
22098;1118;584;360;2062;1702;-534
22099;168;59;35;262;227;-109
22100;88;39;14;141;127;-49
22101;654;105;142;901;759;-549
22102;208;121;361;690;329;-87
22103;2836;3210;2447;8493;6046;374
22104;1956;1976;2172;6104;3932;20
22105;213;28;55;296;241;-185
22106;307;92;195;594;399;-215
22108;327;244;148;719;571;-83
22109;51;29;58;138;80;-22
22110;418;568;633;1619;986;150
22111;183;35;36;254;218;-148
22112;57;8;6;71;65;-49
22113;207;33;55;295;240;-174
22114;229;193;231;653;422;-36
22115;490;315;351;1156;805;-175
22116;1537;1278;1416;4231;2815;-259
22117;1924;1971;2043;5938;3895;47
22118;456;442;969;1867;898;-14
22120;230;88;330;648;318;-142
22121;293;183;155;631;476;-110
22122;93;5;10;108;98;-88
22123;3404;1096;2138;6638;4500;-2308
22124;914;476;578;1968;1390;-438
22125;250;40;90;380;290;-210
22126;639;96;224;959;735;-543
22127;902;208;206;1316;1110;-694
22128;527;307;230;1064;834;-220
22129;436;275;180;891;711;-161
22130;312;82;128;522;394;-230
22131;178;547;268;993;725;369
22132;336;100;100;536;436;-236
22133;64;17;12;93;81;-47
22134;340;94;104;538;434;-246
22135;333;107;189;629;440;-226
22136;363;103;560;1026;466;-260
22137;203;222;177;602;425;19
22138;178;28;22;228;206;-150
22139;5564;3455;6695;15714;9019;-2109
22140;350;556;324;1230;906;206
22142;186;179;128;493;365;-7
22143;463;968;1122;2553;1431;505
22144;1187;140;288;1615;1327;-1047
